-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 10/01/2008 through 02/29/2024 
Location: Latitude  -26.0323   Longitude -65.9232 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1842.51 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,PS,RH2M,T2M,T2M_RANGE,WS2M
2022,2,9,0.0,81.66,67.0,17.85,10.85,1.63
2022,2,10,0.0,81.23,71.5,18.93,12.15,2.27
2022,2,11,7.04,81.44,75.88,17.91,9.67,2.34
2022,2,12,5.65,82.0,83.12,14.01,7.25,2.69
2022,2,13,0.05,81.78,77.38,14.92,11.82,2.3
2022,2,14,0.0,81.68,71.12,17.69,12.98,1.98
2022,2,15,0.0,81.73,72.25,19.31,13.48,1.84
2022,2,16,3.02,81.76,70.69,21.04,12.52,1.82
2022,2,17,8.06,81.86,81.12,18.78,9.21,2.04
2022,2,18,0.0,81.6,77.0,18.87,10.26,1.87
2022,2,19,3.76,81.32,76.25,19.69,11.57,2.08
2022,2,20,1.65,81.54,73.75,17.12,9.93,2.1
2022,2,21,28.84,81.68,83.38,15.62,8.73,2.4
2022,2,22,8.42,81.87,83.19,16.23,9.61,2.26
2022,2,23,2.62,81.48,84.19,18.19,10.89,2.95
2022,2,24,0.44,81.49,71.44,19.37,12.83,2.06
2022,2,25,3.51,81.75,87.31,18.66,8.52,2.02
2022,2,26,1.06,81.61,82.62,20.55,9.76,2.16
2022,2,27,0.15,81.33,73.31,22.83,11.84,1.59
2022,2,28,7.11,81.61,88.69,16.96,6.84,2.47
2022,3,1,47.5,81.82,84.81,15.11,7.67,1.92
2022,3,2,0.93,81.76,75.06,18.3,9.81,1.74
2022,3,3,0.39,81.57,80.62,19.12,11.91,1.86
2022,3,4,0.07,81.49,82.56,20.56,10.23,2.0
2022,3,5,14.38,81.41,83.19,19.96,9.46,1.93
2022,3,6,43.24,81.23,91.75,18.81,5.05,2.09
2022,3,7,9.2,81.38,83.44,20.11,8.38,2.45
2022,3,8,15.06,81.54,87.0,19.2,7.9,2.88
2022,3,9,13.2,81.46,86.12,18.92,8.88,2.38
2022,3,10,35.51,81.7,88.69,14.49,5.6,2.0
2022,3,11,4.78,82.05,81.56,13.46,8.26,1.84
2022,3,12,0.22,81.84,83.12,13.81,9.77,2.33
2022,3,13,2.05,82.0,85.44,13.23,5.38,1.47
2022,3,14,0.18,81.98,74.88,15.37,12.14,1.66
2022,3,15,0.0,81.98,62.75,16.7,12.69,1.8
2022,3,16,0.0,81.63,70.25,17.5,11.37,1.7
2022,3,17,0.0,81.32,67.31,18.61,11.2,1.42
2022,3,18,3.28,81.9,85.81,15.25,7.91,2.12
2022,3,19,0.8,82.12,86.25,12.29,7.32,2.24
2022,3,20,0.25,81.91,84.19,13.0,9.59,2.46
2022,3,21,0.1,81.53,83.06,15.76,12.42,2.59
2022,3,22,0.01,81.41,83.5,17.31,9.86,1.75
2022,3,23,1.85,81.08,73.69,18.83,14.18,1.65
2022,3,24,1.61,81.61,72.56,14.56,8.56,1.81
2022,3,25,0.0,81.85,69.56,13.28,11.94,1.88
2022,3,26,0.0,81.63,67.31,14.74,11.5,1.7
2022,3,27,0.0,81.71,62.62,17.27,11.91,1.71
2022,3,28,0.0,81.56,68.06,17.4,13.66,2.26
2022,3,29,0.05,81.33,64.69,19.45,13.82,1.65
2022,3,30,0.99,81.99,85.81,8.11,11.34,2.84
2022,3,31,0.01,82.12,71.75,7.43,11.88,1.95
2022,4,1,0.0,82.02,68.69,8.72,13.73,2.13
2022,4,2,0.0,81.59,69.06,10.29,15.44,2.26
2022,4,3,0.0,81.48,55.0,13.76,19.41,1.76
2022,4,4,3.08,81.83,75.12,13.82,10.76,1.84
2022,4,5,0.68,81.77,83.25,15.63,11.62,1.77
2022,4,6,0.07,81.65,79.94,16.89,10.59,1.66
2022,4,7,0.42,81.7,76.0,17.29,10.59,1.48
2022,4,8,0.22,81.75,82.62,16.25,10.06,1.8
2022,4,9,0.14,81.5,81.31,17.12,11.29,2.1
2022,4,10,0.02,81.19,69.12,18.32,14.87,1.59
2022,4,11,26.52,81.3,76.75,15.03,10.51,1.8
2022,4,12,14.08,81.45,75.5,13.69,12.52,1.73
2022,4,13,28.48,81.96,90.12,11.39,5.37,1.95
2022,4,14,1.03,82.1,85.12,10.8,8.86,2.06
2022,4,15,0.0,81.75,73.25,9.74,12.41,2.22
2022,4,16,0.0,81.94,75.44,10.49,11.41,1.62
2022,4,17,0.0,82.01,74.56,11.23,11.3,1.62
2022,4,18,0.0,81.76,76.0,12.16,12.95,2.11
2022,4,19,0.0,81.49,72.19,13.26,13.98,2.22
2022,4,20,0.0,81.56,74.75,15.03,14.16,1.8
2022,4,21,0.0,81.59,78.81,15.16,10.19,1.82
2022,4,22,1.64,81.2,58.38,14.83,19.38,1.76
2022,4,23,32.85,81.28,77.19,14.51,11.57,1.74
2022,4,24,0.0,80.99,59.12,16.52,16.73,1.61
2022,4,25,0.0,81.24,52.0,15.63,17.22,1.56
2022,4,26,0.0,80.89,52.44,17.45,20.68,1.7
2022,4,27,0.0,81.23,55.56,14.72,9.88,1.64
2022,4,28,0.35,81.94,56.81,12.78,12.66,1.5
2022,4,29,0.23,82.16,81.31,9.74,10.0,1.5
2022,4,30,0.0,81.67,76.81,11.98,12.9,1.65
2022,5,1,0.0,81.55,84.0,11.51,10.69,2.03
2022,5,2,0.0,81.77,84.56,9.33,7.62,1.91
2022,5,3,0.0,82.13,71.12,9.73,13.3,1.4
2022,5,4,0.0,81.95,57.12,11.55,13.98,1.55
2022,5,5,0.0,81.89,55.25,12.53,12.2,1.52
2022,5,6,0.0,82.14,61.69,12.56,10.93,1.34
2022,5,7,0.0,82.04,74.56,12.03,11.85,1.8
2022,5,8,0.0,81.68,82.19,12.62,10.16,1.81
2022,5,9,0.0,81.94,78.31,12.16,8.59,1.11
2022,5,10,0.0,81.9,68.12,13.44,12.94,1.38
2022,5,11,0.0,81.97,83.56,12.86,9.45,1.54
2022,5,12,0.0,81.6,78.69,12.75,11.67,1.91
2022,5,13,0.0,81.51,70.19,12.44,12.23,1.49
2022,5,14,0.0,81.78,83.94,10.89,7.15,1.67
2022,5,15,0.55,82.07,86.56,8.74,7.4,2.06
2022,5,16,0.49,82.39,84.94,6.4,7.52,1.66
2022,5,17,0.07,82.5,78.62,6.8,10.03,1.35
2022,5,18,0.0,82.25,72.56,7.6,12.36,1.62
2022,5,19,0.0,81.66,55.44,9.87,16.78,1.43
2022,5,20,0.0,81.58,49.38,12.27,15.62,1.52
2022,5,21,0.0,81.99,53.56,11.12,10.94,1.46
2022,5,22,0.0,81.82,55.5,11.33,13.91,1.46
2022,5,23,0.0,81.5,47.25,13.1,13.91,1.57
2022,5,24,0.0,81.43,54.81,13.12,13.73,1.5
2022,5,25,0.11,81.81,66.81,13.79,12.12,1.56
2022,5,26,0.03,81.93,82.81,10.65,9.93,1.62
2022,5,27,0.0,81.63,60.88,10.9,12.22,1.47
2022,5,28,0.0,81.23,64.5,10.58,14.73,1.37
2022,5,29,0.12,81.39,71.62,7.06,11.09,1.9
2022,5,30,0.28,81.6,77.69,5.41,8.15,2.12
2022,5,31,0.05,81.4,70.44,5.04,14.82,2.09
2022,6,1,0.0,81.38,61.75,5.76,15.31,1.75
2022,6,2,0.0,81.67,68.94,4.31,14.05,1.9
2022,6,3,0.0,81.55,59.19,6.48,16.85,1.9
2022,6,4,0.0,81.29,57.62,10.83,20.02,1.66
2022,6,5,0.0,81.45,70.19,12.44,11.62,1.31
2022,6,6,0.0,81.7,70.69,10.8,11.12,1.39
2022,6,7,0.0,81.48,60.5,11.57,12.38,1.6
2022,6,8,0.0,81.6,63.5,11.73,9.84,1.4
2022,6,9,0.23,81.92,66.0,11.39,12.52,1.46
2022,6,10,0.49,82.41,89.56,7.56,5.04,1.68
2022,6,11,0.0,82.21,80.5,7.94,10.78,1.36
2022,6,12,0.0,82.08,52.12,10.3,14.23,1.41
2022,6,13,0.0,81.68,40.19,11.2,14.4,1.91
2022,6,14,0.0,81.17,38.0,12.55,15.22,1.23
2022,6,15,0.0,81.38,48.94,10.24,11.69,1.2
2022,6,16,0.0,81.27,55.25,8.88,15.7,1.2
2022,6,17,0.0,81.78,51.06,6.35,13.51,1.55
2022,6,18,0.0,81.71,51.75,6.15,13.77,2.15
2022,6,19,0.0,81.58,38.25,9.72,16.01,1.48
2022,6,20,0.0,81.21,37.0,10.28,17.75,1.79
2022,6,21,0.0,81.29,53.69,8.42,16.59,1.86
2022,6,22,0.0,81.27,69.94,6.09,14.74,1.84
2022,6,23,0.0,81.35,52.06,7.45,18.73,1.3
2022,6,24,0.0,81.73,58.19,6.9,15.7,1.54
2022,6,25,0.38,82.18,80.44,4.22,10.48,1.45
2022,6,26,0.04,81.61,71.94,7.93,14.13,1.27
2022,6,27,0.06,81.34,68.31,10.93,10.4,1.49
2022,6,28,0.08,81.91,57.5,8.79,12.12,1.41
2022,6,29,0.0,81.63,38.44,11.89,18.2,1.39
2022,6,30,0.0,81.62,42.94,10.35,12.19,1.64
2022,7,1,0.0,80.96,37.62,13.18,23.32,1.08
2022,7,2,0.0,81.54,51.88,9.09,12.35,1.48
2022,7,3,0.0,81.58,60.38,9.06,16.05,1.49
2022,7,4,0.0,81.57,52.81,12.8,14.83,1.12
2022,7,5,0.0,81.6,59.62,11.52,11.47,1.2
2022,7,6,0.0,81.18,49.0,12.82,17.53,1.21
2022,7,7,0.0,81.72,47.69,9.09,11.4,1.7
2022,7,8,0.0,81.47,45.69,12.48,18.93,1.52
2022,7,9,0.0,81.27,44.44,14.58,18.16,2.88
2022,7,10,0.0,80.98,40.25,14.71,17.84,3.21
2022,7,11,0.0,81.29,52.88,7.18,12.55,1.84
2022,7,12,0.0,81.7,50.25,6.06,14.55,1.84
2022,7,13,0.0,81.06,38.81,10.39,20.38,1.52
2022,7,14,0.0,80.93,35.0,9.98,18.97,3.19
2022,7,15,0.63,80.89,44.81,8.37,16.71,1.88
2022,7,16,0.54,81.51,60.94,3.11,13.55,2.34
2022,7,17,0.0,81.68,45.25,6.54,17.98,1.76
2022,7,18,0.0,81.89,38.12,9.36,16.12,1.74
2022,7,19,0.0,81.98,43.81,9.12,14.43,1.7
2022,7,20,0.0,81.44,41.44,14.46,19.77,1.41
2022,7,21,0.0,81.47,57.69,14.55,13.26,1.53
2022,7,22,0.0,81.53,61.75,13.4,14.17,1.49
2022,7,23,0.0,81.38,55.56,14.07,14.77,1.68
2022,7,24,0.0,81.53,49.44,14.16,14.98,1.53
2022,7,25,0.0,81.62,60.62,14.98,14.4,1.88
2022,7,26,0.0,81.61,56.56,16.19,16.35,2.23
2022,7,27,0.25,81.71,54.94,17.32,15.43,1.74
2022,7,28,0.73,81.93,76.19,9.79,9.91,1.93
2022,7,29,0.01,82.01,63.31,9.34,13.62,1.98
2022,7,30,0.0,81.42,43.69,12.73,15.58,1.7
2022,7,31,0.0,81.65,46.5,12.77,11.98,1.43
2022,8,1,0.0,81.54,51.0,12.2,14.02,1.96
2022,8,2,0.0,81.31,55.62,13.71,13.51,1.85
2022,8,3,0.0,81.29,71.75,12.07,12.68,1.82
2022,8,4,0.0,81.68,62.75,8.2,13.26,2.12
2022,8,5,0.0,81.56,64.69,8.32,14.84,2.16
2022,8,6,0.0,81.33,49.0,11.15,18.23,1.3
2022,8,7,0.52,81.47,57.69,9.88,18.35,1.66
2022,8,8,1.53,81.95,82.81,5.75,7.92,2.28
2022,8,9,0.05,82.45,66.06,5.4,14.48,1.6
2022,8,10,0.0,81.97,45.75,8.3,15.55,2.23
2022,8,11,0.0,81.63,34.62,11.74,14.82,1.68
2022,8,12,0.0,81.31,36.44,13.51,20.58,1.59
2022,8,13,0.0,81.65,41.12,13.38,14.05,1.89
2022,8,14,0.0,81.08,33.56,15.21,25.28,1.81
2022,8,15,0.0,81.27,27.31,12.34,17.34,2.31
2022,8,16,0.0,81.13,31.81,12.08,20.59,2.35
2022,8,17,0.0,81.12,40.12,9.73,18.19,2.89
2022,8,18,0.0,82.27,46.5,5.6,12.39,1.73
2022,8,19,0.0,82.43,41.62,6.94,15.99,2.02
2022,8,20,0.0,82.09,34.75,9.26,15.51,2.03
2022,8,21,0.0,82.22,33.88,10.16,12.59,1.72
2022,8,22,0.0,81.9,38.75,8.9,15.17,2.22
2022,8,23,0.0,81.8,34.81,12.54,17.45,1.77
2022,8,24,0.0,81.79,39.75,15.01,15.91,2.09
2022,8,25,0.0,81.77,44.44,17.21,15.69,1.94
2022,8,26,0.0,81.61,53.44,17.79,14.54,2.54
2022,8,27,0.0,81.74,51.5,14.57,17.99,3.0
2022,8,28,0.0,82.7,58.19,7.05,10.48,2.1
2022,8,29,0.0,82.39,45.75,7.16,15.02,2.53
2022,8,30,0.0,81.85,34.56,10.67,17.49,1.97
2022,8,31,0.0,81.27,35.12,14.61,20.42,2.47
2022,9,1,0.0,81.41,33.88,13.1,18.09,2.45
2022,9,2,0.0,82.28,58.75,6.85,10.12,2.55
2022,9,3,0.0,82.3,56.5,6.02,13.73,2.27
2022,9,4,0.0,82.19,46.81,7.9,16.27,2.04
2022,9,5,0.0,82.19,37.38,10.56,15.83,1.98
2022,9,6,0.0,81.76,29.19,12.65,18.04,2.09
2022,9,7,0.0,81.0,25.19,16.48,26.08,2.22
2022,9,8,0.0,80.96,22.81,16.3,21.98,2.79
2022,9,9,0.0,81.82,46.19,7.9,14.94,2.73
2022,9,10,0.0,81.94,45.0,7.69,17.3,2.84
2022,9,11,0.0,81.52,35.75,11.47,18.73,2.45
2022,9,12,0.0,81.68,35.0,11.11,13.7,2.2
2022,9,13,0.0,81.61,38.44,10.58,17.04,2.77
2022,9,14,0.0,82.29,45.38,8.62,14.62,2.26
2022,9,15,0.0,82.0,39.75,10.96,17.29,2.72
2022,9,16,0.0,81.55,33.31,14.09,18.78,3.21
2022,9,17,0.0,81.11,30.88,17.4,22.08,2.82
2022,9,18,0.0,81.18,27.31,17.28,20.49,1.66
2022,9,19,0.0,81.6,49.5,12.42,12.3,2.93
2022,9,20,0.23,81.35,64.25,12.19,16.52,2.83
2022,9,21,0.49,81.5,63.19,10.67,16.77,2.77
2022,9,22,0.02,81.98,49.81,9.04,15.2,2.26
2022,9,23,0.0,81.69,37.44,10.39,17.64,2.89
2022,9,24,0.0,81.3,35.75,12.58,19.04,3.1
2022,9,25,0.0,81.41,35.19,12.65,16.54,2.43
2022,9,26,0.0,81.57,48.0,13.46,17.09,3.05
2022,9,27,10.89,81.71,68.5,12.96,12.2,2.72
2022,9,28,7.43,82.24,80.5,6.45,8.56,2.38
2022,9,29,0.48,81.99,75.56,7.98,10.22,2.3
2022,9,30,0.0,81.95,57.62,11.84,17.09,2.19
2022,10,1,0.0,81.95,58.44,13.99,16.09,2.96
2022,10,2,0.0,82.13,69.44,13.59,10.84,2.09
2022,10,3,0.0,81.71,63.56,14.8,14.83,2.98
2022,10,4,0.0,81.15,50.5,17.37,19.14,2.99
2022,10,5,0.01,81.0,41.69,17.8,21.3,1.79
2022,10,6,0.0,81.58,37.5,14.11,18.98,2.53
2022,10,7,0.0,81.54,37.94,14.75,17.26,2.91
2022,10,8,0.0,81.39,33.81,14.9,19.77,3.34
2022,10,9,0.0,81.89,41.5,8.18,13.77,2.73
2022,10,10,0.0,81.64,42.81,8.96,18.02,2.98
2022,10,11,0.0,81.76,36.38,11.96,18.0,1.95
2022,10,12,0.0,81.63,36.81,14.0,16.55,2.18
2022,10,13,0.0,81.84,42.5,15.01,14.82,2.81
2022,10,14,0.0,82.12,55.31,13.28,14.65,2.77
2022,10,15,0.0,82.17,68.19,13.43,10.38,2.35
2022,10,16,1.64,81.95,72.25,13.44,9.8,2.41
2022,10,17,2.39,81.82,79.69,13.4,9.91,2.86
2022,10,18,0.28,81.74,74.62,14.08,11.6,3.23
2022,10,19,2.79,81.41,63.19,17.5,18.73,2.87
2022,10,20,0.69,81.57,52.5,15.74,14.88,2.57
2022,10,21,0.0,81.58,41.06,16.83,15.28,2.62
2022,10,22,0.0,81.93,56.94,15.27,8.5,2.09
2022,10,23,0.0,81.9,61.62,17.19,16.06,2.72
2022,10,24,0.0,81.65,50.25,20.31,17.66,3.07
2022,10,25,0.0,81.21,48.94,22.05,16.84,4.16
2022,10,26,0.0,81.25,30.75,18.28,19.01,3.03
2022,10,27,0.0,81.66,46.31,16.55,15.83,2.69
2022,10,28,0.0,81.23,35.31,19.92,22.04,2.63
2022,10,29,0.0,81.03,35.75,22.88,20.16,2.35
2022,10,30,0.0,81.11,31.06,19.3,20.49,4.35
2022,10,31,0.0,82.45,42.94,6.79,9.63,3.43
2022,11,1,0.0,82.74,35.88,8.68,16.6,2.16
2022,11,2,0.0,82.54,25.06,12.09,16.8,2.56
2022,11,3,0.0,82.26,25.56,14.12,16.65,2.8
2022,11,4,0.0,81.94,28.44,15.32,17.04,2.71
2022,11,5,0.0,81.81,33.94,17.13,16.96,2.59
2022,11,6,0.0,81.9,40.06,18.08,14.87,2.52
2022,11,7,0.0,81.93,44.25,18.33,13.13,2.35
2022,11,8,0.13,81.79,45.88,18.48,13.87,2.51
2022,11,9,2.32,81.35,45.38,19.94,16.99,3.09
2022,11,10,0.13,81.33,41.69,20.87,17.61,2.61
2022,11,11,7.7,81.26,51.62,20.64,16.69,2.77
2022,11,12,7.38,81.02,57.88,19.82,16.99,2.26
2022,11,13,0.24,81.25,59.25,16.01,12.13,2.66
2022,11,14,0.0,81.72,57.56,16.48,15.33,2.52
2022,11,15,0.0,81.91,52.56,19.79,16.58,2.94
2022,11,16,0.0,81.89,50.38,21.24,15.8,3.47
2022,11,17,0.0,81.69,43.25,21.9,17.08,2.93
2022,11,18,0.0,81.49,40.75,23.0,16.76,2.89
2022,11,19,5.97,81.26,46.56,22.56,14.38,2.76
2022,11,20,19.56,81.29,68.81,20.01,13.84,2.59
2022,11,21,14.01,81.76,79.81,14.67,7.63,3.19
2022,11,22,0.1,81.89,65.75,15.99,13.43,2.23
2022,11,23,0.0,81.81,46.12,19.85,18.16,2.16
2022,11,24,0.0,81.9,39.81,21.58,17.42,2.46
2022,11,25,0.0,82.1,40.75,21.52,15.18,2.38
2022,11,26,0.0,82.1,37.94,21.28,16.69,2.43
2022,11,27,0.0,81.98,36.25,22.04,14.04,2.03
2022,11,28,0.17,81.61,47.94,21.33,14.16,2.26
2022,11,29,3.87,81.35,67.81,18.15,10.89,1.45
2022,11,30,3.73,81.24,70.31,17.72,12.01,2.16
2022,12,1,1.73,81.57,72.12,15.07,10.34,2.48
2022,12,2,0.06,81.8,56.81,16.54,11.84,1.7
2022,12,3,0.0,81.6,46.5,19.83,16.47,2.23
2022,12,4,0.19,81.64,47.81,20.69,11.8,1.78
2022,12,5,0.04,81.64,49.19,21.41,14.55,2.48
2022,12,6,0.0,81.63,47.69,23.12,15.33,2.4
2022,12,7,0.0,81.56,51.75,23.25,13.13,2.24
2022,12,8,2.16,81.32,47.94,24.96,15.58,2.47
2022,12,9,1.08,81.32,57.19,22.4,9.23,1.95
2022,12,10,7.33,81.49,65.12,21.95,8.87,1.92
2022,12,11,0.2,81.59,67.19,22.13,12.0,1.77
2022,12,12,5.92,81.45,58.31,23.22,13.29,2.3
2022,12,13,12.2,81.73,74.44,18.68,6.62,2.12
2022,12,14,0.19,81.49,61.31,22.03,15.05,2.78
2022,12,15,4.86,81.74,72.88,18.44,12.1,2.93
2022,12,16,7.8,81.65,66.94,17.18,9.48,2.4
2022,12,17,3.96,81.35,76.75,14.65,7.77,2.2
2022,12,18,0.0,81.54,69.06,15.94,12.59,2.13
2022,12,19,0.0,81.66,58.19,18.77,14.88,2.33
2022,12,20,2.87,81.66,64.06,20.04,13.8,2.21
2022,12,21,0.66,81.69,63.56,20.04,12.51,2.03
2022,12,22,0.0,81.54,62.0,20.8,12.22,2.06
2022,12,23,10.35,81.34,66.88,20.75,15.57,2.47
2022,12,24,20.79,81.76,78.94,14.87,8.34,2.85
2022,12,25,10.77,81.86,81.81,12.65,8.15,2.29
2022,12,26,0.34,81.72,78.81,12.96,10.68,2.48
2022,12,27,0.0,81.64,58.19,17.61,16.78,2.09
2022,12,28,3.49,81.78,69.44,17.65,10.32,2.17
2022,12,29,0.76,81.99,59.94,17.79,15.86,2.62
2022,12,30,5.89,81.57,62.88,19.8,14.61,2.62
2022,12,31,0.4,81.45,61.62,21.15,15.09,3.58
2023,1,1,3.54,81.49,60.19,21.44,14.41,2.7
2023,1,2,1.62,81.72,68.06,17.59,10.69,2.45
2023,1,3,0.0,81.54,64.69,16.8,11.73,2.39
2023,1,4,0.0,81.94,55.88,18.8,12.55,1.79
2023,1,5,0.0,81.83,45.44,20.68,14.01,2.27
2023,1,6,0.0,81.88,48.19,20.68,11.58,2.41
2023,1,7,0.86,81.95,60.44,19.45,9.77,2.66
2023,1,8,2.88,82.01,65.19,17.51,9.51,1.82
2023,1,9,0.39,81.72,66.19,17.7,11.16,1.68
2023,1,10,0.02,81.61,63.19,19.69,11.91,1.96
2023,1,11,0.0,81.62,59.56,21.9,13.26,1.85
2023,1,12,51.35,81.35,71.94,20.55,12.52,2.43
2023,1,13,11.77,81.6,71.44,15.72,8.28,2.75
2023,1,14,0.0,81.55,64.5,17.6,13.94,2.22
2023,1,15,0.0,81.71,63.12,18.43,9.62,2.21
2023,1,16,0.0,81.7,69.19,18.92,11.17,2.52
2023,1,17,0.0,81.63,67.69,20.85,13.89,2.87
2023,1,18,0.96,81.98,65.75,20.87,11.99,2.21
2023,1,19,0.15,81.87,65.44,21.62,11.89,2.25
2023,1,20,0.0,81.43,67.06,21.74,9.91,2.19
2023,1,21,0.49,81.36,67.75,20.84,9.48,1.93
2023,1,22,27.67,81.53,78.56,19.4,7.86,1.84
2023,1,23,21.75,81.61,79.56,19.04,9.3,1.89
2023,1,24,0.43,81.27,70.31,21.38,13.21,2.51
2023,1,25,4.26,81.47,70.5,20.1,12.84,2.73
2023,1,26,0.22,81.32,75.31,21.12,12.53,2.67
2023,1,27,25.22,81.41,82.12,20.33,9.32,2.73
2023,1,28,16.74,81.81,89.69,17.74,5.04,2.1
2023,1,29,18.39,81.75,85.5,18.28,7.62,2.25
2023,1,30,5.56,81.48,85.56,18.9,8.76,2.13
2023,1,31,0.35,81.62,79.12,20.15,9.95,1.94
2023,2,1,9.61,81.71,79.31,19.89,10.34,2.17
2023,2,2,20.61,81.89,88.19,17.01,4.36,1.51
2023,2,3,3.77,81.99,78.19,17.6,9.66,1.95
2023,2,4,6.79,82.1,85.94,15.3,5.8,1.56
2023,2,5,0.13,81.85,79.31,17.0,9.0,1.77
2023,2,6,0.0,81.66,64.19,19.65,13.82,1.82
2023,2,7,0.0,81.73,68.38,20.44,9.99,1.98
2023,2,8,0.33,81.62,67.94,20.65,9.95,1.62
2023,2,9,3.55,81.73,67.44,20.52,12.8,1.75
2023,2,10,1.03,81.72,76.81,20.66,9.67,1.54
2023,2,11,0.03,81.6,79.75,20.15,7.77,1.87
2023,2,12,0.0,81.34,73.44,21.58,10.81,2.24
2023,2,13,10.66,81.26,72.62,22.32,12.15,1.98
2023,2,14,6.34,81.41,76.12,21.23,10.73,1.59
2023,2,15,3.26,81.42,74.88,20.96,9.72,2.13
2023,2,16,1.53,81.01,73.56,19.38,13.81,2.33
2023,2,17,6.76,81.77,84.25,11.17,7.62,2.46
2023,2,18,0.95,82.02,77.81,10.58,10.91,2.47
2023,2,19,0.0,81.85,69.88,13.83,14.05,1.96
2023,2,20,0.0,81.73,65.0,16.39,12.63,1.95
2023,2,21,0.0,81.63,62.69,17.5,12.63,2.42
2023,2,22,6.24,81.61,76.69,18.37,12.2,2.25
2023,2,23,10.7,81.75,77.62,18.08,9.69,1.83
2023,2,24,4.13,81.76,74.44,17.59,9.83,1.8
2023,2,25,0.0,81.48,75.81,18.46,12.2,1.95
2023,2,26,19.66,81.92,70.12,17.86,10.06,2.08
2023,2,27,3.17,82.06,71.38,17.01,12.07,1.92
2023,2,28,0.0,81.76,77.38,18.87,12.97,2.1
2023,3,1,12.49,81.59,82.5,18.62,11.42,2.15
2023,3,2,2.34,81.71,67.06,18.66,14.58,1.96
2023,3,3,0.29,81.42,73.88,19.12,11.7,1.55
2023,3,4,0.0,81.83,74.12,18.41,7.22,1.6
2023,3,5,0.0,81.74,72.31,19.58,11.5,2.23
2023,3,6,6.16,81.34,80.44,21.09,11.25,2.6
2023,3,7,5.47,81.53,85.25,19.08,7.18,2.25
2023,3,8,0.0,81.6,71.44,20.1,12.15,1.77
2023,3,9,0.0,81.74,67.62,20.81,12.91,1.84
2023,3,10,0.0,81.74,67.19,20.8,12.64,1.9
2023,3,11,0.0,81.73,68.31,20.64,13.09,2.18
2023,3,12,0.0,81.72,71.5,20.58,11.07,2.14
2023,3,13,0.44,81.6,76.5,19.59,10.48,2.23
2023,3,14,1.79,81.61,80.44,19.05,9.16,2.12
2023,3,15,5.99,81.79,68.12,20.05,12.83,1.51
2023,3,16,1.95,81.85,69.19,19.51,10.73,1.62
2023,3,17,4.9,81.9,69.81,19.74,11.51,1.75
2023,3,18,0.42,81.91,64.12,19.6,11.24,1.56
2023,3,19,0.0,81.79,61.06,20.15,12.02,1.61
2023,3,20,0.0,81.86,68.88,20.25,9.99,1.63
2023,3,21,0.0,81.82,74.0,19.88,10.64,2.52
2023,3,22,0.01,81.82,72.56,20.13,12.33,2.55
2023,3,23,33.39,81.84,80.56,18.96,9.44,2.23
2023,3,24,25.95,81.77,83.81,18.48,8.45,2.15
2023,3,25,10.26,81.92,90.69,16.78,5.91,2.02
2023,3,26,1.97,82.18,85.62,15.68,5.53,1.99
2023,3,27,0.42,81.71,84.94,16.67,10.41,2.53
2023,3,28,0.01,81.34,78.31,19.36,11.77,1.73
2023,3,29,0.0,81.53,70.06,20.98,12.18,1.98
2023,3,30,0.0,81.84,80.19,19.75,9.73,1.86
2023,3,31,7.55,82.12,78.38,18.94,9.18,2.1
2023,4,1,2.84,81.93,82.5,17.29,11.87,2.32
2023,4,2,1.74,81.6,85.0,17.99,9.3,2.22
2023,4,3,2.4,81.45,85.06,18.3,9.2,2.23
2023,4,4,23.76,81.69,84.69,15.76,8.17,2.37
2023,4,5,1.82,81.73,84.38,14.13,7.74,1.38
2023,4,6,0.21,81.78,77.25,15.52,11.16,1.76
2023,4,7,0.24,82.0,86.94,13.8,5.71,1.3
2023,4,8,0.0,81.99,75.75,15.89,12.82,1.74
2023,4,9,0.0,81.85,76.81,16.83,12.12,1.83
2023,4,10,0.0,81.85,76.5,17.37,10.11,1.64
2023,4,11,0.0,81.48,75.94,17.97,11.85,1.77
2023,4,12,15.64,81.38,76.5,18.47,9.59,1.93
2023,4,13,27.11,81.59,91.31,12.16,6.3,2.03
2023,4,14,1.54,81.67,84.44,11.3,9.65,2.02
2023,4,15,0.97,81.65,76.0,11.73,10.37,1.91
2023,4,16,0.44,81.54,82.56,12.99,12.09,2.15
2023,4,17,0.01,81.22,77.69,12.92,11.58,1.95
2023,4,18,0.0,81.32,67.69,13.21,13.89,1.6
2023,4,19,0.0,81.92,63.62,14.24,12.88,1.41
2023,4,20,0.0,81.95,70.0,14.62,11.74,2.0
2023,4,21,0.07,81.43,66.5,15.92,13.17,1.89
2023,4,22,6.42,81.83,91.25,13.72,5.73,1.68
